1001,3.64E-06,3.24E-06,Decent_Best_run1,Decent_Average_run1
1001,4.29E-06,4.06E-06,5.95E-06,5.36E-06
1000,4.29E-06,4.06E-06,5.95E-06,5.36E-06
1001,4.29E-06,4.07E-06,5.95E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.95E-06,5.37E-06
1001,4.29E-06,4.05E-06,5.95E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.95E-06,5.35E-06
1001,4.29E-06,4.06E-06,5.95E-06,5.36E-06
1000,4.29E-06,4.06E-06,5.95E-06,5.38E-06
1001,4.29E-06,4.05E-06,5.95E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.95E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.95E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.95E-06,5.38E-06
1001,4.29E-06,4.06E-06,5.95E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.95E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.95E-06,5.36E-06
1000,4.29E-06,4.07E-06,5.95E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.95E-06,5.35E-06
1000,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1000,4.29E-06,4.06E-06,5.96E-06,5.38E-06
1001,4.29E-06,4.06E-06,5.96E-06,5.38E-06
1000,4.29E-06,4.06E-06,5.96E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.39E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.96E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1001,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.08E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.06E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1001,4.29E-06,4.06E-06,5.96E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.96E-06,5.37E-06
1001,4.29E-06,4.07E-06,5.96E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.97E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.97E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.97E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.97E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.97E-06,5.37E-06
1001,4.29E-06,4.06E-06,5.97E-06,5.38E-06
1000,4.29E-06,4.06E-06,5.97E-06,5.39E-06
1001,4.29E-06,4.07E-06,5.97E-06,5.38E-06
1000,4.29E-06,4.08E-06,5.97E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.97E-06,5.38E-06
1000,4.29E-06,4.06E-06,5.97E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.97E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.97E-06,5.39E-06
1001,4.29E-06,4.07E-06,5.97E-06,5.37E-06
1000,4.29E-06,4.07E-06,5.97E-06,5.39E-06
1001,4.29E-06,4.06E-06,5.98E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.98E-06,5.39E-06
1001,4.29E-06,4.07E-06,5.98E-06,5.39E-06
1000,4.29E-06,4.06E-06,5.98E-06,5.39E-06
1001,4.29E-06,4.06E-06,5.98E-06,5.39E-06
1000,4.29E-06,4.06E-06,5.98E-06,5.40E-06
1001,4.29E-06,4.07E-06,5.98E-06,5.38E-06
1000,4.29E-06,4.07E-06,5.98E-06,5.38E-06
1001,4.29E-06,4.08E-06,5.98E-06,5.39E-06
1000,4.29E-06,4.06E-06,5.98E-06,5.39E-06
1001,4.29E-06,4.07E-06,5.98E-06,5.39E-06
1000,4.29E-06,4.07E-06,5.98E-06,5.41E-06
1001,4.29E-06,4.07E-06,5.98E-06,5.39E-06
1000,4.29E-06,4.07E-06,5.98E-06,5.40E-06
1001,4.29E-06,4.08E-06,5.98E-06,5.39E-06
1000,4.29E-06,4.07E-06,5.98E-06,5.40E-06
1001,4.29E-06,4.07E-06,5.98E-06,5.40E-06
1000,4.29E-06,4.07E-06,5.98E-06,5.38E-06
1001,4.29E-06,4.07E-06,5.98E-06,5.40E-06
1000,4.29E-06,4.07E-06,5.99E-06,5.39E-06
1001,4.29E-06,4.07E-06,5.99E-06,5.40E-06
1000,4.29E-06,4.07E-06,5.99E-06,5.41E-06
1001,4.29E-06,4.07E-06,5.99E-06,5.40E-06
1000,4.29E-06,4.07E-06,5.99E-06,5.40E-06
1001,4.29E-06,4.07E-06,5.99E-06,5.41E-06
1000,4.29E-06,4.08E-06,5.99E-06,5.41E-06
1001,4.29E-06,4.07E-06,5.99E-06,5.42E-06
1000,4.29E-06,4.07E-06,5.99E-06,5.42E-06
1001,4.29E-06,4.08E-06,5.99E-06,5.41E-06
1000,4.29E-06,4.08E-06,6.00E-06,5.42E-06
1001,4.29E-06,4.07E-06,6.00E-06,5.42E-06
1000,4.29E-06,4.07E-06,6.00E-06,5.43E-06
1001,4.29E-06,4.08E-06,6.01E-06,5.43E-06
1000,4.29E-06,4.07E-06,6.01E-06,5.43E-06
1001,4.29E-06,4.08E-06,6.01E-06,5.43E-06
1000,4.29E-06,4.07E-06,6.01E-06,5.44E-06
1001,4.29E-06,4.06E-06,6.02E-06,5.45E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.45E-06
1001,4.29E-06,4.08E-06,6.02E-06,5.43E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.45E-06
1001,4.29E-06,4.07E-06,6.02E-06,5.45E-06
1000,4.29E-06,4.07E-06,6.02E-06,5.45E-06
1001,4.29E-06,4.07E-06,6.02E-06,5.47E-06
1000,4.29E-06,4.07E-06,6.02E-06,5.45E-06
1001,4.29E-06,4.07E-06,6.02E-06,5.45E-06
1000,4.29E-06,4.07E-06,6.02E-06,5.46E-06
1001,4.29E-06,4.07E-06,6.02E-06,5.45E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1001,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.45E-06
1001,4.29E-06,4.07E-06,6.02E-06,5.45E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.45E-06
1001,4.29E-06,4.07E-06,6.02E-06,5.46E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1001,4.29E-06,4.08E-06,6.02E-06,5.45E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1001,4.29E-06,4.08E-06,6.02E-06,5.47E-06
1000,4.29E-06,4.07E-06,6.02E-06,5.47E-06
1001,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1001,4.29E-06,4.09E-06,6.02E-06,5.46E-06
1000,4.29E-06,4.08E-06,6.02E-06,5.46E-06
1001,4.29E-06,4.08E-06,6.05E-06,5.46E-06
1000,4.29E-06,4.08E-06,6.05E-06,5.47E-06
1001,4.29E-06,4.08E-06,6.05E-06,5.47E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.07E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.46E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.47E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.50E-06
1001,4.29E-06,4.08E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.10E-06,6.06E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.06E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.06E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.06E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.48E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.49E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.09E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.09E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.50E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.50E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.52E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.51E-06
1001,4.29E-06,4.10E-06,6.11E-06,5.51E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.52E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.10E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.55E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.53E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.55E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1001,4.29E-06,4.11E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.11E-06,6.11E-06,5.55E-06
1001,4.29E-06,4.12E-06,6.11E-06,5.54E-06
1000,4.29E-06,4.12E-06,6.11E-06,5.55E-06
